GeoId|Geography|LEAID|Year|Iteration|CDP02_53est|CDP02_53moe|CDP02_54est|CDP02_54moe|CDP02_54pct|CDP02_54pctmoe|CDP02_55est|CDP02_55moe|CDP02_55pct|CDP02_55pctmoe|CDP02_56est|CDP02_56moe|CDP02_56pct|CDP02_56pctmoe|CDP02_57est|CDP02_57moe|CDP02_57pct|CDP02_57pctmoe|CDP02_58est|CDP02_58moe|CDP02_58pct|CDP02_58pctmoe|CDP02_59est|CDP02_59moe|CDP02_59pct|CDP02_59pctmoe|CDP02_60est|CDP02_60moe|CDP02_60pct|CDP02_60pctmoe|CDP02_61est|CDP02_61moe|CDP02_61pct|CDP02_61pctmoe|CDP02_62est|CDP02_62moe|CDP02_62pct|CDP02_62pctmoe|CDP02_63est|CDP02_63moe|CDP02_63pct|CDP02_63pctmoe|CDP02_64est|CDP02_64moe|CDP02_64pct|CDP02_64pctmoe
9700000US2310860|School Administrative District 01, ME|2310860|2018-2022|101|1635|200|1560|200|95.4|3|75|48|4.6|3|0|17||1.7|20|31|1.2|2|0|17||1.7|30|34|1.8|2.1|0|17||1.7|15|13|0.9|0.8|0|17||1.7|10|22|0.6|1.4|0|17||1.7
9700000US2311520|School Administrative District 03, ME|2311520|2018-2022|101|1865|391|1405|215|75.3|18.7|460|408|24.7|18.7|20|20|1.1|1.1|20|21|1.1|1.2|0|17||1.5|430|408|23.1|19|20|20|1.1|1.1|10|14|0.5|0.8|0|17||1.5|0|17||1.5|0|17||1.5
9700000US2311730|School Administrative District 04, ME|2311730|2018-2022|101|505|105|490|104|97|3|15|15|3|3|0|11||5.3|0|11||5.3|0|11||5.3|15|15|3|3|0|11||5.3|0|11||5.3|0|11||5.3|0|11||5.3|0|11||5.3
9700000US2311790|School Administrative District 06, ME|2311790|2018-2022|101|3790|472|3730|463|98.4|2.1|65|82|1.7|2.1|55|79|1.5|2|0|20||0.7|0|20||0.7|10|13|0.3|0.4|0|20||0.7|55|79|1.5|2|55|79|1.5|2|0|20||0.7|0|20||0.7
9700000US2311880|School Administrative District 09, ME|2311880|2018-2022|101|2560|201|2530|201|98.8|1.2|30|31|1.2|1.2|0|17||1.1|4|6|0.2|0.2|0|17||1.1|30|31|1.2|1.2|0|17||1.1|0|17||1.1|0|17||1.1|0|17||1.1|0|17||1.1
9700000US2310590|School Administrative District 11, ME|2310590|2018-2022|101|2070|298|1945|257|94|3.8|125|87|6|3.8|125|87|6|3.8|75|53|3.6|2.5|75|53|3.6|2.5|50|71|2.4|3.3|50|71|2.4|3.3|0|17||1.3|0|17||1.3|0|17||1.3|0|17||1.3
9700000US2310710|School Administrative District 15, ME|2310710|2018-2022|101|2180|411|2180|411|100|1.3|4|3|0.2|0.4|0|17||1.3|0|17||1.3|0|17||1.3|0|17||1.3|0|17||1.3|4|3|0.2|0.4|0|17||1.3|0|17||1.3|0|17||1.3
9700000US2310770|School Administrative District 17, ME|2310770|2018-2022|101|3105|339|2950|306|95|4.5|155|146|5|4.5|0|20||0.9|0|20||0.9|0|20||0.9|155|146|5|4.5|0|20||0.9|0|20||0.9|0|20||0.9|0|20||0.9|0|20||0.9
9700000US2310980|School Administrative District 23, ME|2310980|2018-2022|101|885|168|885|168|100|3.1|0|15||3.1|0|15||3.1|0|15||3.1|0|15||3.1|0|15||3.1|0|15||3.1|0|15||3.1|0|15||3.1|0|15||3.1|0|15||3.1
9700000US2311100|School Administrative District 27, ME|2311100|2018-2022|101|875|155|840|161|96|5.7|35|50|4|5.7|0|15||3.1|0|15||3.1|0|15||3.1|35|50|4|5.7|0|15||3.1|0|15||3.1|0|15||3.1|0|15||3.1|0|15||3.1
