GeoId|Geography|LEAID|Year|Iteration|CDP02_53est|CDP02_53moe|CDP02_54est|CDP02_54moe|CDP02_54pct|CDP02_54pctmoe|CDP02_55est|CDP02_55moe|CDP02_55pct|CDP02_55pctmoe|CDP02_56est|CDP02_56moe|CDP02_56pct|CDP02_56pctmoe|CDP02_57est|CDP02_57moe|CDP02_57pct|CDP02_57pctmoe|CDP02_58est|CDP02_58moe|CDP02_58pct|CDP02_58pctmoe|CDP02_59est|CDP02_59moe|CDP02_59pct|CDP02_59pctmoe|CDP02_60est|CDP02_60moe|CDP02_60pct|CDP02_60pctmoe|CDP02_61est|CDP02_61moe|CDP02_61pct|CDP02_61pctmoe|CDP02_62est|CDP02_62moe|CDP02_62pct|CDP02_62pctmoe|CDP02_63est|CDP02_63moe|CDP02_63pct|CDP02_63pctmoe|CDP02_64est|CDP02_64moe|CDP02_64pct|CDP02_64pctmoe
9700000US2500002|Spencer-East Brookfield School District, MA|2500002|2018-2022|101|1935|386|1900|384|98.2|2.5|35|47|1.8|2.5|15|21|0.8|1.1|35|47|1.8|2.5|15|21|0.8|1.1|0|21||2.2|0|21||2.2|0|21||2.2|0|21||2.2|0|21||2.2|0|21||2.2
9700000US2511130|Springfield School District, MA|2511130|2018-2022|101|28860|805|17755|1077|61.5|3.4|11105|1047|38.5|3.4|2420|540|8.4|1.9|9610|910|33.3|3|1905|447|6.6|1.6|395|188|1.4|0.6|120|131|0.4|0.4|360|123|1.2|0.4|120|95|0.4|0.3|740|488|2.6|1.7|270|272|0.9|0.9
9700000US2511220|Stoneham School District, MA|2511220|2018-2022|101|3160|475|2610|414|82.6|6.5|545|234|17.2|6.6|185|119|5.9|3.6|75|80|2.4|2.5|45|69|1.4|2.2|200|117|6.3|3.7|30|44|0.9|1.4|130|109|4.1|3.4|65|81|2.1|2.5|145|153|4.6|4.6|45|71|1.4|2.2
9700000US2511250|Stoughton School District, MA|2511250|2018-2022|101|4360|484|3435|438|78.8|7|925|346|21.2|7|400|314|9.2|6.8|140|104|3.2|2.4|25|25|0.6|0.6|590|319|13.5|6.8|340|306|7.8|6.7|100|77|2.3|1.7|40|37|0.9|0.9|95|68|2.2|1.5|0|25||1
9500000US2511310|Sturbridge School District, MA|2511310|2018-2022|101|1925|254|1820|266|94.5|4.8|105|91|5.5|4.8|20|22|1|1.2|50|66|2.6|3.5|10|17|0.5|0.9|30|49|1.6|2.5|0|19||2.2|30|37|1.6|1.9|10|15|0.5|0.8|0|19||2.2|0|19||2.2
9500000US2511340|Sudbury School District, MA|2511340|2018-2022|101|4290|417|3860|422|90|3.1|430|130|10|3.1|10|20|0.2|0.5|30|30|0.7|0.7|0|21||1|195|94|4.5|2.2|0|21||1|205|112|4.8|2.6|10|20|0.2|0.5|0|21||1|0|21||1
9700000US2511400|Sutton School District, MA|2511400|2018-2022|101|1335|229|1285|238|96.3|5.2|50|69|3.7|5.2|0|19||3.1|50|69|3.7|5.2|0|19||3.1|0|19||3.1|0|19||3.1|0|19||3.1|0|19||3.1|0|19||3.1|0|19||3.1
9700000US2511430|Swampscott School District, MA|2511430|2018-2022|101|2240|248|1705|253|76.1|10|535|245|23.9|10|40|41|1.8|1.8|140|104|6.3|4.6|10|12|0.4|0.6|360|210|16.1|8.8|35|38|1.6|1.7|35|41|1.6|1.8|0|21||1.9|0|21||1.9|0|21||1.9
9700000US2511460|Swansea School District, MA|2511460|2018-2022|101|2555|322|2275|386|89|8.2|280|207|11|8.2|0|21||1.6|200|206|7.8|8.1|0|21||1.6|80|68|3.1|2.8|0|21||1.6|0|21||1.6|0|21||1.6|0|21||1.6|0|21||1.6
9600000US2511490|Tantasqua School District, MA|2511490|2018-2022|101|3695|373|3535|385|95.7|2.9|160|106|4.3|2.9|20|22|0.5|0.6|95|85|2.6|2.3|10|17|0.3|0.5|35|50|0.9|1.4|0|25||1.1|30|37|0.8|1|10|15|0.3|0.4|0|25||1.1|0|25||1.1
9700000US2511520|Taunton School District, MA|2511520|2018-2022|101|9435|698|7965|686|84.4|3.8|1470|372|15.6|3.8|110|84|1.2|0.9|330|138|3.5|1.5|10|15|0.1|0.2|920|313|9.8|3.2|100|83|1.1|0.9|220|196|2.3|2.1|0|32||0.4|0|32||0.4|0|32||0.4
9700000US2511580|Tewksbury School District, MA|2511580|2018-2022|101|3655|451|3355|448|91.8|4.2|300|158|8.2|4.2|55|59|1.5|1.6|115|151|3.1|4.2|55|59|1.5|1.6|150|107|4.1|2.9|0|29||1.2|25|30|0.7|0.8|0|29||1.2|10|15|0.3|0.4|0|29||1.2
9500000US2511670|Topsfield School District, MA|2511670|2018-2022|101|1185|224|1170|219|98.7|2.1|15|25|1.3|2.1|0|19||3.5|0|19||3.5|0|19||3.5|15|25|1.3|2.1|0|19||3.5|0|19||3.5|0|19||3.5|0|19||3.5|0|19||3.5
9700000US2511740|Triton School District, MA|2511740|2018-2022|101|3045|469|2955|464|97|2.8|90|88|3|2.8|30|30|1|1|50|75|1.6|2.4|10|15|0.3|0.5|40|43|1.3|1.4|20|25|0.7|0.8|0|25||1.4|0|25||1.4|0|25||1.4|0|25||1.4
9700000US2511760|Tyngsborough School District, MA|2511760|2018-2022|101|1960|355|1710|348|87.2|7.4|250|148|12.8|7.4|15|26|0.8|1.3|40|50|2|2.6|0|21||2.1|85|87|4.3|4.5|15|26|0.8|1.3|125|116|6.4|5.8|0|21||2.1|0|21||2.1|0|21||2.1
9700000US2511850|Uxbridge School District, MA|2511850|2018-2022|101|2115|535|2105|532|99.5|0.7|10|14|0.5|0.7|10|14|0.5|0.7|10|14|0.5|0.7|10|14|0.5|0.7|0|21||2|0|21||2|0|21||2|0|21||2|0|21||2|0|21||2
9700000US2511880|Wachusett School District, MA|2511880|2018-2022|101|8445|577|7595|609|89.9|3.2|855|271|10.1|3.2|50|44|0.6|0.5|220|117|2.6|1.4|50|44|0.6|0.5|390|189|4.6|2.2|0|29||0.5|150|158|1.8|1.9|0|29||0.5|95|90|1.1|1.1|0|29||0.5
9700000US2511910|Wakefield School District, MA|2511910|2018-2022|101|3810|452|3485|428|91.5|3.7|325|148|8.5|3.7|25|34|0.7|0.9|85|108|2.2|2.8|0|25||1.1|135|74|3.5|1.9|25|34|0.7|0.9|50|48|1.3|1.2|0|25||1.1|55|59|1.4|1.6|0|25||1.1
9500000US2511940|Wales School District, MA|2511940|2018-2022|101|350|120|350|120|100|11.4|0|14||11.4|0|14||11.4|0|14||11.4|0|14||11.4|0|14||11.4|0|14||11.4|0|14||11.4|0|14||11.4|0|14||11.4|0|14||11.4
9700000US2511970|Walpole School District, MA|2511970|2018-2022|101|5530|464|4735|453|85.6|5.1|795|297|14.4|5.1|100|77|1.8|1.4|135|108|2.4|2|0|25||0.8|570|282|10.3|4.8|55|67|1|1.2|65|55|1.2|1|45|51|0.8|0.9|30|49|0.5|0.9|0|25||0.8
9700000US2512000|Waltham School District, MA|2512000|2018-2022|101|5570|563|3895|517|69.9|6|1675|370|30.1|6|325|177|5.8|2.9|1050|332|18.9|5.6|220|148|3.9|2.6|500|173|9|3.2|25|28|0.4|0.5|125|97|2.2|1.7|85|80|1.5|1.4|0|32||0.8|0|32||0.8
9700000US2512030|Ware School District, MA|2512030|2018-2022|101|1675|369|1610|369|96.1|4.4|65|73|3.9|4.4|0|21||2.5|50|67|3|4.1|0|21||2.5|15|26|0.9|1.7|0|21||2.5|0|21||2.5|0|21||2.5|0|21||2.5|0|21||2.5
9700000US2512060|Wareham School District, MA|2512060|2018-2022|101|2795|462|2485|403|88.9|9.9|315|299|11.3|9.9|0|25||1.5|25|40|0.9|1.4|0|25||1.5|255|290|9.1|9.8|0|25||1.5|35|39|1.3|1.4|0|25||1.5|0|25||1.5|0|25||1.5
9700000US2512180|Watertown School District, MA|2512180|2018-2022|101|3590|551|2345|362|65.3|9.7|1240|468|34.5|9.7|240|194|6.7|5.2|415|260|11.6|6.7|60|64|1.7|1.8|470|306|13.1|8.1|60|78|1.7|2.2|70|83|1.9|2.3|0|29||1.2|280|344|7.8|9.2|125|165|3.5|4.5
9700000US2512210|Wayland School District, MA|2512210|2018-2022|101|2750|223|2365|223|86|5.7|385|166|14|5.7|60|45|2.2|1.6|65|83|2.4|2.9|10|22|0.4|0.8|155|95|5.6|3.3|40|38|1.5|1.4|105|56|3.8|2|0|21||1.5|55|58|2|2.2|10|17|0.4|0.6
9700000US2512240|Webster School District, MA|2512240|2018-2022|101|2990|423|2595|429|86.8|5.4|395|159|13.2|5.4|15|27|0.5|0.9|320|152|10.7|5.1|15|27|0.5|0.9|50|43|1.7|1.5|0|21||1.4|0|21||1.4|0|21||1.4|25|40|0.8|1.3|0|21||1.4
9700000US2512270|Wellesley School District, MA|2512270|2018-2022|101|6200|328|5365|369|86.5|3.1|835|193|13.5|3.1|105|75|1.7|1.2|160|85|2.6|1.4|0|25||0.7|260|107|4.2|1.8|65|66|1|1.1|330|113|5.3|1.8|40|34|0.6|0.6|85|75|1.4|1.2|0|25||0.7
9700000US2512390|West Boylston School District, MA|2512390|2018-2022|101|960|245|885|212|92.2|5.4|75|62|7.8|5.4|0|19||4.3|60|56|6.3|5.2|0|19||4.3|15|25|1.6|2.4|0|19||4.3|0|19||4.3|0|19||4.3|0|19||4.3|0|19||4.3
9700000US2512420|West Bridgewater School District, MA|2512420|2018-2022|101|1315|192|1210|217|92|8.9|105|116|8|8.9|70|96|5.3|7.3|20|35|1.5|2.7|0|19||3.2|85|97|6.5|7.5|70|96|5.3|7.3|0|19||3.2|0|19||3.2|0|19||3.2|0|19||3.2
9700000US2512510|West Springfield School District, MA|2512510|2018-2022|101|4050|460|2800|475|69.1|10.3|1250|462|30.9|10.3|120|130|3|3.1|240|162|5.9|3.8|55|93|1.4|2.2|505|266|12.5|6.3|55|87|1.4|2.2|170|165|4.2|4|4|11|0.1|0.3|330|360|8.1|8.8|0|25||1
9700000US2512600|Westborough School District, MA|2512600|2018-2022|101|4270|335|2945|363|69|6.2|1320|278|30.9|6.2|155|86|3.6|2|240|126|5.6|2.9|40|47|0.9|1.1|615|213|14.4|4.9|75|70|1.8|1.6|290|124|6.8|2.9|25|34|0.6|0.8|175|142|4.1|3.3|15|21|0.4|0.5
9700000US2512630|Westfield School District, MA|2512630|2018-2022|101|6295|632|4885|560|77.6|5.2|1405|368|22.3|5.2|535|266|8.5|4.1|515|271|8.2|4.1|130|109|2.1|1.7|840|294|13.3|4.5|355|236|5.6|3.7|50|82|0.8|1.3|50|82|0.8|1.3|0|29||0.7|0|29||0.7
9700000US2512660|Westford School District, MA|2512660|2018-2022|101|5680|367|4250|399|74.8|6.3|1435|390|25.3|6.3|135|92|2.4|1.6|240|320|4.2|5.6|0|25||0.7|490|173|8.6|3.2|35|43|0.6|0.8|585|264|10.3|4.5|55|53|1|0.9|115|98|2|1.7|45|66|0.8|1.2
9500000US2512690|Westhampton School District, MA|2512690|2018-2022|101|225|61|225|61|100|17.1|0|14||17.1|0|14||17.1|0|14||17.1|0|14||17.1|0|14||17.1|0|14||17.1|0|14||17.1|0|14||17.1|0|14||17.1|0|14||17.1
9700000US2512750|Weston School District, MA|2512750|2018-2022|101|2505|326|2040|359|81.4|7.6|470|180|18.8|7.6|45|47|1.8|2|55|56|2.2|2.3|0|21||1.7|285|164|11.4|6.7|25|37|1|1.6|110|70|4.4|2.9|25|29|1|1.2|15|24|0.6|1|0|21||1.7
9700000US2512780|Westport School District, MA|2512780|2018-2022|101|2240|292|2045|282|91.3|7.7|195|180|8.7|7.7|20|32|0.9|1.4|20|32|0.9|1.4|20|32|0.9|1.4|175|179|7.8|7.7|0|21||1.9|0|21||1.9|0|21||1.9|0|21||1.9|0|21||1.9
9700000US2512810|Westwood School District, MA|2512810|2018-2022|101|3575|385|3085|390|86.3|4.8|490|173|13.7|4.8|60|43|1.7|1.2|20|19|0.6|0.6|10|12|0.3|0.4|180|89|5|2.5|40|47|1.1|1.3|255|141|7.1|3.9|10|15|0.3|0.4|35|40|1|1.1|0|21||1.2
9700000US2512840|Weymouth School District, MA|2512840|2018-2022|101|7095|868|6325|870|89.1|4|770|282|10.9|4|90|72|1.3|1|250|193|3.5|2.8|25|39|0.4|0.5|230|140|3.2|2|10|20|0.1|0.3|215|146|3|2.1|45|57|0.6|0.8|70|56|1|0.7|15|21|0.2|0.3
9500000US2512870|Whately School District, MA|2512870|2018-2022|101|285|90|280|90|98.2|2.8|4|7|1.4|2.5|0|14||13.8|0|14||13.8|0|14||13.8|4|7|1.4|2.5|0|14||13.8|0|14||13.8|0|14||13.8|0|14||13.8|0|14||13.8
9700000US2512930|Whitman-Hanson School District, MA|2512930|2018-2022|101|4390|430|3870|428|88.2|5.7|520|259|11.8|5.7|90|78|2.1|1.8|70|60|1.6|1.4|0|25||1|390|263|8.9|5.8|80|77|1.8|1.8|10|16|0.2|0.4|10|16|0.2|0.4|50|43|1.1|1|0|25||1
9500000US2512990|Williamsburg School District, MA|2512990|2018-2022|101|395|115|375|119|94.9|4.8|20|17|5.1|4.8|0|14||10.2|0|14||10.2|0|14||10.2|20|17|5.1|4.8|0|14||10.2|0|14||10.2|0|14||10.2|0|14||10.2|0|14||10.2
9700000US2513050|Wilmington School District, MA|2513050|2018-2022|101|4070|446|3765|443|92.5|4.5|305|190|7.5|4.5|10|12|0.2|0.3|15|23|0.4|0.6|0|25||1|145|154|3.6|3.7|10|12|0.2|0.3|145|107|3.6|2.7|0|25||1|0|25||1|0|25||1
9700000US2513080|Winchendon School District, MA|2513080|2018-2022|101|1870|302|1545|343|82.6|12|320|226|17.1|12|0|21||2.2|35|33|1.9|1.8|0|21||2.2|15|28|0.8|1.6|0|21||2.2|210|188|11.2|10|0|21||2.2|60|92|3.2|4.9|0|21||2.2
9700000US2513110|Winchester School District, MA|2513110|2018-2022|101|5085|270|3835|326|75.4|5.1|1250|267|24.6|5.1|105|56|2.1|1.1|120|90|2.4|1.8|0|25||0.8|665|207|13.1|4|40|44|0.8|0.9|465|124|9.1|2.4|60|39|1.2|0.8|0|25||0.8|0|25||0.8
9700000US2513170|Winthrop School District, MA|2513170|2018-2022|101|2575|358|1605|306|62.3|12.3|975|389|37.9|12.3|60|68|2.3|2.7|485|301|18.8|10.8|4|14|0.2|0.6|400|267|15.5|9.4|35|54|1.4|2.1|35|38|1.4|1.5|25|32|1|1.3|50|98|1.9|3.9|0|21||1.6
9700000US2513200|Woburn School District, MA|2513200|2018-2022|101|5475|584|4390|537|80.2|5.6|1085|334|19.8|5.6|320|247|5.8|4.3|280|135|5.1|2.5|145|116|2.6|2.1|585|311|10.7|5.3|155|232|2.8|4.1|120|85|2.2|1.6|20|32|0.4|0.6|105|89|1.9|1.7|0|29||0.8
9700000US2513230|Worcester School District, MA|2513230|2018-2022|101|29950|1096|16900|1207|56.4|3.6|13050|1200|43.6|3.6|3560|610|11.9|2|7695|926|25.7|2.9|2005|523|6.7|1.7|2140|578|7.1|1.9|725|295|2.4|1|950|235|3.2|0.8|255|118|0.9|0.4|2265|704|7.6|2.4|575|299|1.9|1
9500000US2513290|Wrentham School District, MA|2513290|2018-2022|101|1850|193|1755|178|94.9|3.1|95|60|5.1|3.1|10|19|0.5|1|20|16|1.1|1|0|21||2.3|55|50|3|2.6|10|19|0.5|1|10|13|0.5|0.7|0|21||2.3|10|16|0.5|0.8|0|21||2.3
