Report ID : 6,,,,,,,,,,
Type of Data: Final,,,,,,,,,,
Report Date:11/3/2020,,,,,,,,,,
Run Date: 10/1/2025,,,,,,,,,,
,,,,,,,,,,
"New Hampshire Department of Education
Division of Education Analytics and Resources
Bureau of Educational Statistics
25 Hall Street, Concord, NH 03301",,,,,,,,,,
,,,,,,,,,,
"School Administrative Unit Enrollments In New Hampshire Public Schools
As of October 1, 2018",,,,,,,,,,
,,,,,,,,,,
SAU #,SAU Name,District #,District Name,Pre-School,Kindergarten,Elementary,Middle,High,Post Grad,Total
,,,State Total,"4,192","11,691","73,446","32,251","55,753",32,"177,365"
1,Contoocook Valley ,112,Contoocook Valley,62,138,590,667,706,5,"2,168"
2,Inter-Lakes Cooperative ,23,Ashland,0,26,124,0,0,0,150
2,Inter-Lakes Cooperative ,269,Inter-Lakes Cooperative,23,80,446,152,325,0,"1,026"
3,Berlin ,51,Berlin,0,82,415,264,382,1,"1,144"
4,Newfound Area ,388,Newfound Area,0,58,314,290,385,0,"1,047"
4,Pasquaney ,388,Pasquaney,22,22,90,0,0,0,134
5,Oyster River ,423,Oyster River Coop,0,92,589,667,809,0,"2,157"
6,Claremont ,101,Claremont,59,130,636,400,540,1,"1,766"
6,Claremont ,539,Unity,4,8,80,0,0,0,92
7,Colebrook ,105,Colebrook,8,30,181,0,106,0,325
7,Colebrook ,437,Pittsburg,1,3,50,0,29,0,83
7,Colebrook ,501,Stewartstown,3,7,60,0,0,0,70
8,Concord ,111,Concord,83,288,"1,508",953,"1,589",5,"4,426"
9,Conway ,35,Bartlett,31,16,151,0,0,0,198
9,Conway ,113,Conway,0,93,582,296,744,0,"1,715"
9,Conway ,271,Jackson,0,10,39,0,0,0,49
10,Derry Cooperative ,131,Derry Cooperative,108,263,"1,752","1,194",0,0,"3,317"
11,Dover ,141,Dover,55,232,"1,106","1,173","1,400",0,"3,966"
12,Londonderry ,319,Londonderry,124,226,"1,504",951,"1,444",0,"4,249"
13,Tamworth ,187,Freedom,11,7,49,0,0,0,67
13,Tamworth ,333,Madison,0,19,115,0,0,0,134
13,Tamworth ,525,Tamworth,0,17,168,0,0,0,185
14,Epping ,165,Epping,41,88,348,213,274,0,964
15,Hooksett ,29,Auburn,0,63,555,0,0,0,618
15,Hooksett ,79,Candia,0,22,276,0,0,0,298
15,Hooksett ,261,Hooksett,27,94,701,496,0,0,"1,318"
16,Exeter ,63,Brentwood,11,47,250,0,0,0,308
16,Exeter ,153,East Kingston,0,17,115,0,0,0,132
16,Exeter ,172,Exeter Region Cooperative,0,0,0,"1,217","1,658",0,"2,875"
16,Exeter ,173,Exeter,35,138,801,0,0,0,974
16,Exeter ,281,Kensington,0,24,94,0,0,0,118
16,Exeter ,387,Newfields,0,16,88,0,0,0,104
16,Exeter ,511,Stratham,20,93,447,0,0,0,560
17,Sanborn Regional ,476,Sanborn Regional,49,100,468,308,670,0,"1,595"
18,Franklin ,185,Franklin,20,81,554,0,289,5,949
19,Goffstown ,199,Goffstown,69,145,678,878,"1,124",0,"2,894"
19,Goffstown ,377,New Boston,19,43,494,0,0,0,556
20,Gorham ,171,Errol,0,0,15,0,0,0,15
20,Gorham ,203,Gorham Randolph Shelburne Cooperative,0,28,131,106,135,0,400
20,Gorham ,355,Milan,20,14,94,0,0,0,128
21,Winnacunnet ,227,Hampton Falls,0,19,201,0,0,0,220
21,Winnacunnet ,405,North Hampton,13,34,294,0,0,0,341
21,Winnacunnet ,485,Seabrook,37,71,604,0,0,0,712
21,Winnacunnet ,495,South Hampton,0,5,77,0,0,0,82
21,Winnacunnet ,581,Winnacunnet Cooperative,0,0,0,0,"1,022",0,"1,022"
23,Haverhill Cooperative ,39,Bath,0,6,70,0,0,0,76
23,Haverhill Cooperative ,238,Haverhill Cooperative,43,41,148,272,197,0,701
23,Haverhill Cooperative ,435,Piermont,9,3,50,0,0,0,62
23,Haverhill Cooperative ,549,Warren,5,10,63,0,0,0,78
24,Henniker ,245,Henniker,24,43,339,0,0,0,406
24,Henniker ,275,John Stark Regional,0,0,0,0,643,0,643
24,Henniker ,503,Stoddard,0,13,52,0,0,0,65
24,Henniker ,555,Weare,25,78,533,339,0,0,975
25,Bedford ,41,Bedford,71,233,"1,961",731,"1,525",0,"4,521"
26,Merrimack ,351,Merrimack,134,237,"1,601",559,"1,206",0,"3,737"
27,Litchfield ,315,Litchfield,39,80,340,404,433,0,"1,296"
28,Pelham ,425,Pelham,58,87,"1,115",0,617,0,"1,877"
29,Keene ,95,Chesterfield,0,25,256,0,0,0,281
29,Keene ,235,Harrisville,0,11,49,0,0,0,60
29,Keene ,279,Keene,95,183,948,714,"1,388",0,"3,328"
29,Keene ,339,Marlborough,9,24,135,0,0,0,168
29,Keene ,341,Marlow,5,7,31,0,0,0,43
29,Keene ,375,Nelson,0,17,57,0,0,0,74
29,Keene ,563,Westmoreland,0,18,117,0,0,0,135
30,Laconia ,285,Laconia,61,151,758,445,549,0,"1,964"
31,Newmarket ,399,Newmarket,29,89,649,0,291,0,"1,058"
32,Plainfield ,441,Plainfield,0,22,186,0,0,0,208
33,Raymond ,453,Raymond,42,104,348,380,368,0,"1,242"
34,Hillsboro-Deering ,251,Hillsboro-Deering Cooperative,32,58,392,292,348,0,"1,122"
34,Hillsboro-Deering ,551,Washington,0,10,31,0,0,0,41
35,SAU #35 Office,53,Bethlehem,17,11,111,0,0,0,139
35,SAU #35 Office,288,Lafayette Regional,0,10,105,0,0,0,115
35,SAU #35 Office,291,Landaff,8,3,12,0,0,0,23
35,SAU #35 Office,306,Lisbon Regional,0,32,153,50,117,0,352
35,SAU #35 Office,450,Profile,0,0,0,92,134,0,226
36,White Mountains Regional ,568,White Mountains Regional,64,63,622,0,358,0,"1,107"
37,Manchester ,335,Manchester,400,968,"5,213","2,921","3,974",0,"13,476"
39,Amherst ,17,Amherst,33,126,522,637,0,0,"1,318"
39,Amherst ,367,Mont Vernon,0,26,163,0,0,0,189
39,Amherst ,493,Souhegan Cooperative,0,0,0,0,740,0,740
40,Milford ,357,Milford,42,137,761,563,809,0,"2,312"
41,Hollis-Brookline ,71,Brookline,39,66,468,0,0,0,573
41,Hollis-Brookline ,259,Hollis,21,80,572,0,0,0,673
41,Hollis-Brookline ,260,Hollis-Brookline Cooperative,0,0,0,392,857,0,"1,249"
42,Nashua ,371,Nashua,326,778,"4,095","2,415","3,547",0,"11,161"
43,Newport ,401,Newport,31,61,347,198,324,1,962
44,Northwood ,411,Northwood,0,41,329,0,0,0,370
44,Nottingham ,413,Nottingham,0,46,457,0,0,0,503
44,Strafford ,507,Strafford,0,38,373,0,0,0,411
45,Moultonborough ,369,Moultonborough,29,24,199,73,158,0,483
46,SAU #46 Office,19,Andover,0,21,216,0,0,0,237
46,SAU #46 Office,352,Merrimack Valley,40,158,826,545,819,0,"2,388"
47,Jaffrey-Rindge ,274,Jaffrey-Rindge Cooperative,65,99,535,318,379,0,"1,396"
48,Plymouth ,75,Campton,20,30,259,0,0,0,309
48,Plymouth ,257,Holderness,0,8,137,0,0,0,145
48,Plymouth ,428,Pemi-Baker Regional,0,0,0,0,664,0,664
48,Plymouth ,447,Plymouth,26,44,347,0,0,0,417
48,Plymouth ,467,Rumney,0,9,105,0,0,0,114
48,Plymouth ,531,Thornton,0,30,185,0,0,0,215
48,Plymouth ,553,Waterville Valley,0,2,20,0,0,0,22
48,Plymouth ,559,Wentworth,0,8,54,0,0,0,62
49,Governor Wentworth Regional ,208,Governor Wentworth Regional,43,167,978,400,749,0,"2,337"
50,Greenland ,215,Greenland,0,38,375,0,0,0,413
50,Greenland ,381,New Castle,0,1,44,0,0,0,45
50,Greenland ,391,Newington,0,10,42,0,0,0,52
50,Greenland ,471,Rye,18,39,342,0,0,0,399
51,Pittsfield ,439,Pittsfield,15,44,269,91,155,0,574
52,Portsmouth ,449,Portsmouth,14,175,824,531,"1,125",3,"2,672"
53,Pembroke ,9,Allenstown,0,37,318,0,0,0,355
53,Pembroke ,99,Chichester,0,31,180,0,0,0,211
53,Pembroke ,127,Deerfield,43,60,438,0,0,0,541
53,Pembroke ,167,Epsom,0,34,388,0,0,0,422
53,Pembroke ,427,Pembroke,0,59,611,0,760,0,"1,430"
54,Rochester ,461,Rochester,68,303,"1,487",922,"1,437",0,"4,217"
55,Hampstead ,223,Hampstead,35,74,359,382,0,0,850
55,Timberlane Regional ,534,Timberlane Regional,134,219,"1,202",809,"1,100",0,"3,464"
56,Rollinsford ,463,Rollinsford,0,23,133,0,0,0,156
56,Somersworth ,491,Somersworth,22,118,599,338,411,2,"1,490"
57,Salem ,473,Salem,54,215,"1,270",825,"1,161",0,"3,525"
58,Northumberland ,407,Northumberland,0,17,182,0,125,0,324
58,Northumberland ,499,Stark,0,1,25,0,0,0,26
58,Northumberland ,509,Stratford,3,7,56,0,0,0,66
59,Winnisquam Regional ,582,Winnisquam Regional,37,98,512,356,440,0,"1,443"
60,Fall Mountain Regional ,174,Fall Mountain Regional,87,98,860,0,486,0,"1,531"
61,Farmington ,175,Farmington,29,60,507,0,267,0,863
62,Mascoma Valley ,343,Mascoma Valley Regional,71,76,675,0,321,0,"1,143"
63,Wilton ,572,Wilton-Lyndeborough Cooperative,14,53,211,123,152,0,553
64,Milton ,359,Milton,0,39,205,117,153,0,514
65,Kearsarge Regional ,276,Kearsarge Regional,39,116,633,423,512,0,"1,723"
66,Hopkinton ,263,Hopkinton,36,62,429,167,308,0,"1,002"
67,Bow ,57,Bow,20,92,417,499,654,0,"1,682"
67,Bow ,149,Dunbarton,0,39,203,0,0,0,242
68,Lincoln-Woodstock ,305,Lincoln-Woodstock Cooperative,0,35,121,57,75,0,288
69,Middleton SAU,353,Middleton,8,15,114,0,0,0,137
70,Hanover ,142,Dresden,0,0,374,0,747,2,"1,123"
70,Hanover ,233,Hanover,0,67,391,0,0,0,458
71,Lempster ,299,Lempster,0,10,90,0,0,0,100
72,Alton ,15,Alton,39,39,349,0,0,0,427
73,Gilford ,191,Gilford,0,64,279,311,475,0,"1,129"
74,Barrington ,33,Barrington,46,101,393,414,0,0,954
75,Grantham ,211,Grantham,0,39,178,0,0,0,217
76,Lyme ,327,Lyme,0,17,167,0,0,0,184
77,Monroe ,365,Monroe,8,8,61,0,0,0,77
79,Gilmanton ,195,Gilmanton,0,43,364,0,0,0,407
80,Shaker Regional ,486,Shaker Regional,33,95,401,368,390,1,"1,288"
81,Hudson ,267,Hudson,99,135,"1,151",803,"1,143",0,"3,331"
82,Chester ,93,Chester,13,45,437,0,0,0,495
83,Fremont ,189,Fremont,15,45,346,0,0,0,406
84,Littleton ,317,Littleton,0,49,299,120,213,0,681
85,Sunapee ,515,Sunapee,0,21,127,109,142,1,400
86,Barnstead ,31,Barnstead,20,52,409,0,0,0,481
87,Mascenic Regional ,342,Mascenic Regional,13,76,319,289,329,0,"1,026"
88,Lebanon ,295,Lebanon,41,95,435,469,583,0,"1,623"
89,Mason ,345,Mason,10,10,54,0,0,0,74
90,Hampton ,225,Hampton,24,108,917,0,0,0,"1,049"
92,Hinsdale ,255,Hinsdale,31,51,211,115,152,0,560
93,Monadnock Regional ,363,Monadnock Regional,82,134,751,225,483,0,"1,675"
94,Winchester ,573,Winchester,34,41,344,0,0,0,419
95,Windham ,575,Windham,61,133,"1,820",0,940,0,"2,954"
99,Croydon ,117,Croydon,0,8,24,0,0,0,32
100,Cornish ,115,Cornish,11,9,76,0,0,0,96
101,Wakefield ,543,Wakefield,25,57,388,0,0,0,470
103,Hill ,247,Hill,0,8,53,0,0,0,61
,,,Traditional District Total:,"4,192","11,473","71,466","31,828","50,064",27,"169,050"
Public Interstate Schools,,,,,,,,,,
Public Academies and Joint Maintenance Agreements,,,,,,,,,,
SAU #,SAU Name,District #,District Name,Pre-School,Kindergarten,Elementary,Middle,High,Post Grad,Total
201,Coe-Brown Northwood Academy,998,Coe-Brown Northwood Academy,0,0,0,0,693,0,693
202,Pinkerton Academy,999,Pinkerton Academy,0,0,0,0,3222,5,3227
301,Prospect Mountain JMA,970,Prospect Mountain JMA,0,0,0,0,463,0,463
