Report ID : 6,,,,,,,,,,
Type of Data: Final,,,,,,,,,,
Report Date:2/17/2021,,,,,,,,,,
Run Date: 10/1/2025,,,,,,,,,,
,,,,,,,,,,
"New Hampshire Department of Education
Division of Education Analytics and Resources
Bureau of Educational Statistics
25 Hall Street, Concord, NH 03301",,,,,,,,,,
,,,,,,,,,,
"School Administrative Unit Enrollments In New Hampshire Public Schools
As of October 1, 2020",,,,,,,,,,
,,,,,,,,,,
SAU #,SAU Name,District #,District Name,Pre-School,Kindergarten,Elementary,Middle,High,Post Grad,Total
,,,State Total,"2,908","10,111","68,573","31,538","54,708",71,"167,909"
1,Contoocook Valley ,112,Contoocook Valley,46,135,523,608,706,2,"2,020"
2,Inter-Lakes Cooperative ,23,Ashland,0,18,141,0,0,0,159
2,Inter-Lakes Cooperative ,269,Inter-Lakes Cooperative,16,52,561,0,290,0,919
3,Berlin ,51,Berlin,10,84,391,244,371,0,"1,100"
4,Newfound Area ,388,Newfound Area,0,60,293,275,381,1,"1,010"
4,Pasquaney ,388,Pasquaney,20,15,101,0,0,0,136
5,Oyster River ,423,Oyster River Coop,25,101,513,658,834,1,"2,132"
6,Claremont ,101,Claremont,51,108,569,396,520,2,"1,646"
6,Claremont ,539,Unity,4,8,74,0,0,0,86
7,Colebrook ,105,Colebrook,7,20,169,0,100,0,296
7,Colebrook ,437,Pittsburg,0,7,40,0,30,0,77
7,Colebrook ,501,Stewartstown,2,7,49,0,0,0,58
8,Concord ,111,Concord,49,242,"1,344",903,"1,507",30,"4,075"
9,Conway ,35,Bartlett,15,13,148,0,0,0,176
9,Conway ,113,Conway,0,75,546,241,736,0,"1,598"
9,Conway ,271,Jackson,0,6,44,0,0,0,50
10,Derry Cooperative ,131,Derry Cooperative,74,274,"1,638","1,140",0,0,"3,126"
11,Dover ,141,Dover,39,184,993,"1,086","1,527",0,"3,829"
12,Londonderry ,319,Londonderry,89,241,"1,430",890,"1,432",0,"4,082"
13,Tamworth ,187,Freedom,6,2,47,0,0,0,55
13,Tamworth ,333,Madison,0,15,112,0,0,0,127
13,Tamworth ,525,Tamworth,0,14,159,0,0,0,173
14,Epping ,165,Epping,24,82,345,195,248,0,894
15,Hooksett ,29,Auburn,0,50,553,0,0,0,603
15,Hooksett ,79,Candia,0,31,236,0,0,0,267
15,Hooksett ,261,Hooksett,13,111,651,439,0,0,"1,214"
16,Exeter ,63,Brentwood,8,31,244,0,0,0,283
16,Exeter ,153,East Kingston,0,9,113,0,0,0,122
16,Exeter ,172,Exeter Region Cooperative,0,0,0,"1,057","1,572",0,"2,629"
16,Exeter ,173,Exeter,35,108,717,0,0,0,860
16,Exeter ,281,Kensington,0,10,110,0,0,0,120
16,Exeter ,387,Newfields,0,10,83,0,0,0,93
16,Exeter ,511,Stratham,17,50,414,0,0,0,481
17,Sanborn Regional ,476,Sanborn Regional,13,63,535,195,614,0,"1,420"
18,Franklin ,185,Franklin,23,64,564,0,266,3,920
19,Goffstown ,199,Goffstown,49,126,680,859,"1,046",0,"2,760"
19,Goffstown ,377,New Boston,25,21,462,0,0,0,508
20,Gorham ,171,Errol,0,2,9,0,0,0,11
20,Gorham ,203,Gorham Randolph Shelburne Cooperative,0,22,121,102,141,0,386
20,Gorham ,355,Milan,17,11,83,0,0,0,111
21,Winnacunnet ,227,Hampton Falls,0,17,172,0,0,0,189
21,Winnacunnet ,405,North Hampton,13,24,283,0,0,0,320
21,Winnacunnet ,485,Seabrook,28,54,581,0,0,0,663
21,Winnacunnet ,495,South Hampton,0,6,76,0,0,0,82
21,Winnacunnet ,581,Winnacunnet Cooperative,0,0,0,0,"1,097",3,"1,100"
23,Haverhill Cooperative ,39,Bath,0,7,62,0,0,0,69
23,Haverhill Cooperative ,238,Haverhill Cooperative,21,43,125,237,218,0,644
23,Haverhill Cooperative ,435,Piermont,3,10,44,0,0,0,57
23,Haverhill Cooperative ,549,Warren,4,7,51,0,0,0,62
24,Henniker ,245,Henniker,0,39,341,0,0,0,380
24,Henniker ,275,John Stark Regional,0,0,0,0,614,0,614
24,Henniker ,503,Stoddard,0,4,50,0,0,0,54
24,Henniker ,555,Weare,26,46,472,327,0,0,871
