33,Raymond ,453,Raymond,47,106,355,373,342,3,"1,226"
34,Hillsboro-Deering ,251,Hillsboro-Deering Cooperative,39,69,378,282,357,0,"1,125"
34,Hillsboro-Deering ,551,Washington,0,10,34,0,0,0,44
35,SAU #35 Office,53,Bethlehem,13,26,114,0,0,0,153
35,SAU #35 Office,288,Lafayette Regional,0,14,94,0,0,0,108
35,SAU #35 Office,291,Landaff,15,4,13,0,0,0,32
35,SAU #35 Office,306,Lisbon Regional,0,22,158,60,102,0,342
35,SAU #35 Office,450,Profile,0,0,0,88,124,0,212
36,White Mountains Regional ,568,White Mountains Regional,54,70,590,0,340,0,"1,054"
37,Manchester ,335,Manchester,388,999,"4,830","3,119","3,882",0,"13,218"
39,Amherst ,17,Amherst,39,97,549,623,0,0,"1,308"
39,Amherst ,367,Mont Vernon,0,26,175,0,0,0,201
39,Amherst ,493,Souhegan Cooperative,0,0,0,0,750,0,750
40,Milford ,357,Milford,61,149,753,539,811,0,"2,313"
41,Hollis-Brookline ,71,Brookline,16,72,486,0,0,0,574
41,Hollis-Brookline ,259,Hollis,18,68,554,0,0,0,640
41,Hollis-Brookline ,260,Hollis-Brookline Cooperative,0,0,0,381,858,0,"1,239"
42,Nashua ,371,Nashua,356,743,"3,946","2,456","3,523",0,"11,024"
43,Newport ,401,Newport,26,51,323,213,313,1,927
44,Northwood ,411,Northwood,0,34,360,0,0,0,394
44,Nottingham ,413,Nottingham,0,60,466,0,0,0,526
44,Strafford ,507,Strafford,0,47,365,0,0,0,412
45,Moultonborough ,369,Moultonborough,37,32,122,136,167,0,494
46,SAU #46 Office,19,Andover,0,26,221,0,0,0,247
46,SAU #46 Office,352,Merrimack Valley,44,179,791,547,795,0,"2,356"
47,Jaffrey-Rindge ,274,Jaffrey-Rindge Cooperative,66,113,532,319,371,0,"1,401"
48,Plymouth ,75,Campton,18,27,257,0,0,0,302
48,Plymouth ,257,Holderness,0,9,134,0,0,0,143
48,Plymouth ,428,Pemi-Baker Regional,0,0,0,0,635,0,635
48,Plymouth ,447,Plymouth,30,43,358,0,0,0,431
48,Plymouth ,467,Rumney,0,5,84,0,0,0,89
48,Plymouth ,531,Thornton,0,24,186,0,0,0,210
48,Plymouth ,553,Waterville Valley,0,2,16,0,0,0,18
48,Plymouth ,559,Wentworth,0,5,59,0,0,0,64
49,Governor Wentworth Regional ,208,Governor Wentworth Regional,41,130,974,371,784,0,"2,300"
50,Greenland ,215,Greenland,0,53,366,0,0,0,419
50,Greenland ,381,New Castle,0,4,36,0,0,0,40
50,Greenland ,391,Newington,0,6,44,0,0,0,50
50,Greenland ,471,Rye,20,32,348,0,0,0,400
51,Pittsfield ,439,Pittsfield,13,36,279,101,147,0,576
52,Portsmouth ,449,Portsmouth,16,153,821,512,"1,129",0,"2,631"
53,Pembroke ,9,Allenstown,0,37,315,0,0,0,352
53,Pembroke ,99,Chichester,0,28,186,0,0,0,214
53,Pembroke ,127,Deerfield,40,53,438,0,0,0,531
53,Pembroke ,167,Epsom,0,36,369,0,0,0,405
53,Pembroke ,427,Pembroke,0,70,603,0,763,0,"1,436"
54,Rochester ,461,Rochester,68,308,"1,537",929,"1,365",0,"4,207"
55,Hampstead ,223,Hampstead,39,93,336,387,0,0,855
55,Timberlane Regional ,534,Timberlane Regional,118,249,"1,197",808,"1,084",0,"3,456"
56,Rollinsford ,463,Rollinsford,0,30,124,0,0,0,154
56,Somersworth ,491,Somersworth,33,105,587,345,418,6,"1,494"
57,Salem ,473,Salem,87,236,"1,253",799,"1,173",0,"3,548"
58,Northumberland ,407,Northumberland,0,25,183,0,130,0,338
58,Northumberland ,499,Stark,0,6,19,0,0,0,25
58,Northumberland ,509,Stratford,3,3,51,0,0,0,57
59,Winnisquam Regional ,582,Winnisquam Regional,29,98,532,339,424,0,"1,422"
60,Fall Mountain Regional ,174,Fall Mountain Regional,91,101,857,0,465,0,"1,514"
61,Farmington ,175,Farmington,25,54,476,0,251,0,806
62,Mascoma Valley ,343,Mascoma Valley Regional,63,84,645,0,329,0,"1,121"
63,Wilton ,572,Wilton-Lyndeborough Cooperative,17,41,232,114,160,0,564
64,Milton ,359,Milton,17,41,185,124,133,0,500
65,Kearsarge Regional ,276,Kearsarge Regional,35,119,644,394,503,1,"1,696"
66,Hopkinton ,263,Hopkinton,34,62,417,161,319,0,993
67,Bow ,57,Bow,25,106,410,505,634,0,"1,680"
67,Bow ,149,Dunbarton,0,29,207,0,0,0,236
68,Lincoln-Woodstock ,305,Lincoln-Woodstock Cooperative,0,19,94,69,91,1,274
69,Middleton SAU,353,Middleton,14,24,104,0,0,0,142
70,Hanover ,142,Dresden,0,0,359,0,742,0,"1,101"
70,Hanover ,233,Hanover,0,74,415,0,0,0,489
71,Lempster ,299,Lempster,0,9,95,0,0,0,104
72,Alton ,15,Alton,50,40,345,0,0,0,435
73,Gilford ,191,Gilford,0,59,278,329,491,0,"1,157"
74,Barrington ,33,Barrington,41,100,402,415,0,0,958
75,Grantham ,211,Grantham,17,40,187,0,0,0,244
76,Lyme ,327,Lyme,0,18,180,0,0,0,198
77,Monroe ,365,Monroe,14,10,66,0,0,0,90
79,Gilmanton ,195,Gilmanton,0,40,371,0,0,0,411
80,Shaker Regional ,486,Shaker Regional,34,92,386,396,357,0,"1,265"
81,Hudson ,267,Hudson,103,111,"1,101",774,"1,106",0,"3,195"
82,Chester ,93,Chester,16,45,438,0,0,0,499
83,Fremont ,189,Fremont,24,33,335,0,0,0,392
84,Littleton ,317,Littleton,0,48,286,119,207,0,660
85,Sunapee ,515,Sunapee,0,29,136,98,147,1,411
86,Barnstead ,31,Barnstead,19,42,412,0,0,0,473
87,Mascenic Regional ,342,Mascenic Regional,19,72,334,303,293,0,"1,021"
88,Lebanon ,295,Lebanon,40,113,400,492,603,0,"1,648"
89,Mason ,345,Mason,12,14,57,0,0,0,83
90,Hampton ,225,Hampton,34,110,923,0,0,0,"1,067"
92,Hinsdale ,255,Hinsdale,28,39,214,113,137,0,531
93,Monadnock Regional ,363,Monadnock Regional,83,112,771,222,456,0,"1,644"
94,Winchester ,573,Winchester,27,38,337,0,0,0,402
95,Windham ,575,Windham,65,181,"1,245",526,985,1,"3,003"
99,Croydon ,117,Croydon,0,4,22,0,0,0,26
100,Cornish ,115,Cornish,12,11,81,0,0,0,104
101,Wakefield ,543,Wakefield,25,62,409,0,0,0,496
103,Hill ,247,Hill,0,6,46,0,0,0,52
,,,Traditional District Total:,"4,518","11,468","69,968","32,159","49,444",27,"167,584"
Public Interstate Schools,,,,,,,,,,
SAU #,SAU Name,District #,District Name,Pre-School,Kindergarten,Elementary,Middle,High,Post Grad,Total
78,Rivendell Interstate ,457,Rivendell,0,0,18,0,56,0,74
,,,Public Interstate total:,0,0,18,0,56,0,74
Public Academies and Joint Maintenance Agreements,,,,,,,,,,
SAU #,SAU Name,District #,District Name,Pre-School,Kindergarten,Elementary,Middle,High,Post Grad,Total
201,Coe-Brown Northwood Academy,998,Coe-Brown Northwood Academy,0,0,0,0,690,0,690
202,Pinkerton Academy,999,Pinkerton Academy,0,0,0,0,3131,10,3141
301,Prospect Mountain JMA,970,Prospect Mountain JMA,0,0,0,0,451,0,451
,,, Public Academies & JMA's Total:,0,0,0,0,"4,272",10,"4,282"
Public Charter Schools,,,,,,,,,,
SAU #,SAU Name,District #,District Name,Pre-School,Kindergarten,Elementary,Middle,High,Post Grad,Total
401,Academy for Science and Design Charter School,725,Academy for Science and Design Charter School,0,0,0,309,226,0,535
401,Arts Academy of New Hampshire Chartered Public High School ,702,Arts Academy of New Hampshire Chartered Public High School ,0,0,0,0,113,0,113
401,Charter Schools,710,Capital City Public Charter School,0,0,22,0,20,0,42
401,Cocheco Academy for the Arts,707,Cocheco Academy for the Arts,0,0,0,0,41,0,41
401,Compass Classical Academy Charter School,743,Compass Classical Academy Charter School,0,21,106,0,7,0,134
401,CSI Charter School,723,CSI Charter School,0,0,0,0,32,0,32
401,Gate City Charter School For the Arts,742,Gate City Charter School For the Arts,0,19,145,0,0,0,164
401,Great Bay Charter School,709,Great Bay Charter School,0,0,0,40,116,0,156
401,Kreiva Academy Public Charter School,708,Kreiva Academy Public Charter School,0,0,0,77,44,0,121
401,LEAF Charter School,706,LEAF Charter School,0,0,0,0,69,0,69
401,Ledyard Charter School,719,Ledyard Charter School,0,0,0,0,32,0,32
401,Making Community Connections Charter School,733,Making Community Connections Charter School,0,0,0,21,116,0,137
401,MicroSociety Academy Charter School Foundation,744,MicroSociety Academy Charter School Foundation,0,17,213,0,0,0,230
401,Mill Falls Charter School,729,Mill Falls Charter School,0,24,144,0,0,0,168
401,Mountain Village Charter School,704,Mountain Village Charter School,0,0,103,0,0,0,103
401,Next Charter School,740,Next Charter School,0,0,0,0,75,0,75
401,North Country Charter Academy,703,North Country Charter Academy,0,0,0,1,53,0,54
401,PACE Career Academy Charter School,728,PACE Career Academy Charter School,0,0,0,0,57,0,57
401,Polaris Charter School,735,Polaris Charter School,0,0,109,0,0,0,109
401,Robert Frost Charter School,737,Robert Frost Charter School,0,9,43,0,0,0,52
401,Seacoast Charter School,705,Seacoast Charter School,0,38,259,0,0,0,297
401,Spark Academy of Advanced Technologies,714,Spark Academy of Advanced Technologies,0,0,0,0,26,0,26
401,Strong Foundations Charter School,721,Strong Foundations Charter School,0,0,283,0,0,0,283
401,Surry Village Charter School,717,Surry Village Charter School,0,11,81,0,0,0,92
401,The Birches Academy of Academics & Art A Public Charter Sch,731,The Birches Academy of Academics & Art A Public Charter Sch,0,25,200,0,0,0,225
401,The Founders Academy Charter School,741,The Founders Academy Charter School,0,0,238,0,127,0,365
401,Virtual Learning Academy Charter School,727,Virtual Learning Academy Charter School,0,0,51,0,298,0,349
401,Windham Academy Public Charter School,712,Windham Academy Public Charter School,0,57,110,0,0,0,167
,,,Charter Schools Total:,0,221,"2,107",448,"1,452",0,"4,228"
Foot Notes,,,,,,,,,,
,,,,,,,,,,
Academic School year starts July 1 thru Jun 30,,,,,,,,,,
"Enrollments at the elementary, middle/junior high and high school levels are reported by SAU totals.",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Data Source,,,,,,,,,,
The data comes from BOY submission through i4SEE.,,,,,,,,,,
