YearID,dstid,LEANM,Language*,StudentCount**,,*Home Language codes are based on the ISO 639-2 codes ,,,,
2025,744,MicroSociety Academy Charter School Foundation,"Kannada (Kanarese, Canarese, Banglori, Madrassi)",1,,,,,,
2025,744,MicroSociety Academy Charter School Foundation,Kikuyu - see Gikuyu,1,,,,,,
2025,744,MicroSociety Academy Charter School Foundation,Kikuyu; Gikuyu,1,,,,,,
2025,744,MicroSociety Academy Charter School Foundation,Kurdish (Macrolanguage - contains 3 individual lan,2,,,,,,
2025,744,MicroSociety Academy Charter School Foundation,Lebanese - See Arabic; North Levantine Spoken,4,,,,,,
2025,744,MicroSociety Academy Charter School Foundation,Mandarin - see Chinese; Mandarin,6,,,,,,
2025,744,MicroSociety Academy Charter School Foundation,Marathi (Maharashtra; Maharathi; Malhatee; Marthi,1,,,,,,
2025,744,MicroSociety Academy Charter School Foundation,Nepalese - See Nepali,1,,,,,,
2025,744,MicroSociety Academy Charter School Foundation,"Nepali (Nepalese, Gorkhali, Gurkhali, Khaskura, Pa",1,,,,,,
2025,744,MicroSociety Academy Charter School Foundation,Pakistani - See Panjabi,1,,,,,,
2025,744,MicroSociety Academy Charter School Foundation,Portuguese (Português),5,,,,,,
2025,744,MicroSociety Academy Charter School Foundation,"Spanish (Espanol, Castellano, Castilian)",1,,,,,,
2025,744,MicroSociety Academy Charter School Foundation,"Sudanese - See Arabic, Sudanese Spoken",4,,,,,,
2025,744,MicroSociety Academy Charter School Foundation,"Taiwanese - See Chinese, Min Nan",6,,,,,,
2025,744,MicroSociety Academy Charter School Foundation,"Tamil (Tamalsan, Tambul, Tamili, Tamal, Damulian)",5,,,,,,
2025,744,MicroSociety Academy Charter School Foundation,"Telugu (Telegu, Andhra, Gentoo, Tailangi, Telangir",7,,,,,,
2025,744,MicroSociety Academy Charter School Foundation,Urdu,1,,,,,,
2025,750,Gathering Waters Charter School,Pakistani - See Panjabi,1,,,,,,
2025,750,Gathering Waters Charter School,"Spanish (Espanol, Castellano, Castilian)",4,,,,,,
2025,750,Gathering Waters Charter School,"Tamil (Tamalsan, Tambul, Tamili, Tamal, Damulian)",1,,,,,,
2025,750,Gathering Waters Charter School,Urdu,1,,,,,,
2025,999,Pinkerton Academy,Akposso - See French,3,,,,,,
2025,999,Pinkerton Academy,Albanian,1,,,,,,
2025,999,Pinkerton Academy,Arabic (Macrolanguage - contains 30 individual lan,4,,,,,,
2025,999,Pinkerton Academy,Bantu (Collection of Languages),1,,,,,,
2025,999,Pinkerton Academy,Bosnian,1,,,,,,
2025,999,Pinkerton Academy,Chizigula - See Bantu,1,,,,,,
2025,999,Pinkerton Academy,English,1,,,,,,
2025,999,Pinkerton Academy,English Non-US,1,,,,,,
2025,999,Pinkerton Academy,French,3,,,,,,
2025,999,Pinkerton Academy,Gujarati,2,,,,,,
2025,999,Pinkerton Academy,Latvian ,1,,,,,,
2025,999,Pinkerton Academy,Lebanese - See Arabic; North Levantine Spoken,4,,,,,,
2025,999,Pinkerton Academy,"Mushunguli (Mushungulu, Kimushungulu)",1,,,,,,
2025,999,Pinkerton Academy,Ndebele,1,,,,,,
2025,999,Pinkerton Academy,Nepalese - See Nepali,4,,,,,,
2025,999,Pinkerton Academy,"Nepali (Nepalese, Gorkhali, Gurkhali, Khaskura, Pa",4,,,,,,
2025,999,Pinkerton Academy,Portuguese (Português),3,,,,,,
2025,999,Pinkerton Academy,"Spanish (Espanol, Castellano, Castilian)",5,,,,,,
2025,999,Pinkerton Academy,"Sudanese - See Arabic, Sudanese Spoken",4,,,,,,
2025,999,Pinkerton Academy,Ukrainian,7,,,,,,
