Report ID : 6,,,,,,,,,,
Type of Data: Final,,,,,,,,,,
Report Date:2/23/2024,,,,,,,,,,
Run Date: 10/1/2025,,,,,,,,,,
,,,,,,,,,,
"New Hampshire Department of Education
Division of Education Analytics and Resources
Bureau of Educational Statistics
25 Hall Street, Concord, NH 03301",,,,,,,,,,
,,,,,,,,,,
"School Administrative Unit Enrollments In New Hampshire Public Schools
As of October 1, 2023",,,,,,,,,,
,,,,,,,,,,
SAU #,SAU Name,District #,District Name,Pre-School,Kindergarten,Elementary,Middle,High,Post Grad,Total
,,,State Total,"4,440","10,893","67,411","30,097","52,172",69,"165,082"
1,Contoocook Valley ,112,Contoocook Valley,89,110,525,563,651,2,"1,940"
2,Inter-Lakes Cooperative ,23,Ashland,0,7,142,0,0,0,149
2,Inter-Lakes Cooperative ,269,Inter-Lakes Cooperative,34,54,557,0,281,2,928
3,Berlin ,51,Berlin,0,64,352,246,338,5,"1,005"
4,Newfound Area ,388,Newfound Area,0,45,311,282,378,3,"1,019"
4,Pasquaney ,388,Pasquaney,30,29,95,0,0,0,154
5,Oyster River ,423,Oyster River Coop,26,119,510,618,837,1,"2,111"
6,Claremont ,101,Claremont,65,108,595,338,484,8,"1,598"
6,Claremont ,539,Unity,2,8,83,0,0,0,93
7,Colebrook ,105,Colebrook,14,22,157,0,111,0,304
7,Colebrook ,437,Pittsburg,0,4,43,0,30,0,77
7,Colebrook ,501,Stewartstown,6,3,44,0,0,0,53
8,Concord ,111,Concord,116,245,"1,350",774,"1,447",1,"3,933"
9,Conway ,35,Bartlett,14,16,139,0,0,0,169
9,Conway ,113,Conway,0,69,504,253,689,1,"1,516"
9,Conway ,271,Jackson,0,1,37,0,0,0,38
10,Derry Cooperative ,131,Derry Cooperative,129,303,"1,616","1,037",0,0,"3,085"
11,Dover ,141,Dover,53,231,937,972,"1,387",0,"3,580"
12,Londonderry ,319,Londonderry,113,205,"1,442",948,"1,288",0,"3,996"
13,Tamworth ,187,Freedom,0,4,44,0,0,0,48
13,Tamworth ,333,Madison,0,16,98,0,0,0,114
13,Tamworth ,525,Tamworth,0,19,163,0,0,0,182
14,Epping ,165,Epping,43,70,354,184,219,0,870
15,Hooksett ,29,Auburn,0,62,591,0,0,0,653
15,Hooksett ,79,Candia,0,37,233,0,0,0,270
15,Hooksett ,261,Hooksett,23,130,693,422,0,0,"1,268"
16,Exeter ,63,Brentwood,15,39,241,0,0,0,295
16,Exeter ,153,East Kingston,0,20,98,0,0,0,118
16,Exeter ,172,Exeter Region Cooperative,0,0,0,923,"1,375",0,"2,298"
16,Exeter ,173,Exeter,36,113,658,0,0,0,807
16,Exeter ,281,Kensington,1,32,110,0,0,0,143
16,Exeter ,387,Newfields,0,21,100,0,0,0,121
